46.6025,-122.44444444
46.44083333,-121.41361111
46.62916667,-121.80527778
45.83861111,-121.97888889
46.00111111,-121.845
48.94777778,-121.84833333
47.08722222,-121.52722222
48.72583333,-121.59611111
47.98861111,-121.17222222
46.10583333,-117.73777778
46.02277778,-117.85333333
45.99166667,-117.86694444
47.35444444,-121.24166667
48.64833333,-120.19611111
47.87944444,-121.0675
47.60916667,-120.27027778
47.82083333,-120.81694444
47.62694444,-120.47444444
47.18222222,-120.59472222
47.62722222,-120.67333333
47.70555556,-120.51416667
46.88388889,-121.24527778
47.77833333,-120.91333333
46.63777778,-121.13222222
47.19305556,-120.59527778
48.51666667,-118.36416667
48.75444444,-117.52222222
48.63083333,-118.56083333
48.92527778,-118.77611111
48.97222222,-117.43861111
48.62583333,-117.1825
48.88388889,-118.17972222
48.3175,-117.5775
48.70777778,-118.25805556
48.37527778,-117.80472222
48.66527778,-121.67166667
46.11916667,-117.92611111
46.58138889,-121.76305556
45.90166667,-121.5725
45.935,-121.65333333
46.71638889,-121.57083333
46.55305556,-121.38416667
48.33111111,-120.39333333
46.91694444,-121.18416667
46.94833333,-121.06972222
47.13611111,-120.97722222
48.88722222,-118.84027778
46.90277778,-121.01638889
47.3475,-121.25055556
48.38361111,-117.8275
48.26888889,-117.66972222
48.805,-118.83416667
48.43083333,-121.34472222
46.71,-121.50416667
46.1025,-121.72888889
46.57583333,-121.66777778
46.11527778,-117.59277778
46.20222222,-117.42166667
48.85777778,-119.04083333
48.04777778,-120.46777778
46.57027778,-121.39222222
47.62027778,-120.47722222
47.42055556,-121.00027778
47.72277778,-120.42361111
46.64527778,-121.31416667
48.59333333,-120.83361111
48.62194444,-117.55444444
48.82555556,-118.53805556
48.92888889,-117.85277778
48.97361111,-117.46361111
48.93083333,-118.83805556
48.31833333,-117.42027778
45.69861111,-121.70472222
46.71694444,-121.57138889
46.72638889,-121.87555556
46.10916667,-122.015
46.79305556,-121.97638889
46.71916667,-121.82277778
47.87361111,-121.3275
47.6225,-123.16
46.20333333,-117.62694444
46.10638889,-117.26472222
48.48861111,-119.81027778
48.02722222,-120.58805556
48.50166667,-119.18694444
47.93944444,-120.79472222
48.61694444,-118.93555556
46.5,-121.24722222
47.60083333,-120.71583333
48.62361111,-120.37416667
47.26277778,-121.19083333
48.76277778,-120.55583333
46.95555556,-121.17944444
