34.76416667,-76.87138889
34.72861111,-76.91
35.93222222,-81.805
34.94444444,-77.01555556
35.18305556,-84.25694444
35.23472222,-79.58583333
34.91666667,-76.78472222
35.41833333,-82.85222222
36.09638889,-82.02277778
35.32611111,-79.93972222
35.85,-82.07055556
36.05,-81.70638889
34.87583333,-76.82305556
35.28611111,-83.75916667
34.79027778,-76.91861111
35.88972222,-81.88388889
34.94527778,-77.09666667
35.14138889,-82.83333333
35.64527778,-82.22888889
35.8675,-82.0075
35.36222222,-79.87805556
34.77861111,-76.83777778
34.79361111,-77.06944444
35.17,-84.29416667
35.2125,-82.94944444
34.76722222,-76.93388889
35.1575,-83.89138889
35.18861111,-82.78611111
35.40444444,-83.79888889
35.39638889,-83.62027778
35.40555556,-80.0925
35.95388889,-81.84972222
34.70527778,-77.02277778
35.34333333,-79.91333333
35.78666667,-82.20611111
35.20277778,-84.12833333
35.68,-82.09888889
34.89611111,-76.79416667
34.81833333,-77.18472222
34.73861111,-76.88277778
35.255,-83.02083333
35.09916667,-84.03666667
35.72388889,-83.03694444
34.8,-76.90111111
35.16805556,-84.24277778
36.03638889,-82.44027778
35.40361111,-82.65777778
35.92333333,-81.91805556
35.10805556,-83.19027778
34.91805556,-76.81138889
35.39694444,-80.04916667
35.34027778,-83.70972222
35.01472222,-83.19972222
35.17083333,-84.29611111
35.00638889,-83.37666667
35.40805556,-83.69722222
35.23569,-75.56967
36.0242,-75.6703
35.7922,-75.5464
35.1133,-83.985
35.4733,-83.3686
35.4658,-83.3594
47.9831,-98.9996
35.0728,-80.0584
35.60971067,-75.46836019
35.089139,-80.057722
35.865349,-75.838982
35.863701,-75.834587
35.699697,-76.541795
35.081033,-80.068583
35.79878359,-75.73874054
34.93724,-76.353408
35.6756,-75.4807
34.9511,-76.2788
35.78685,-75.9326
34.820569,-77.938002
36.197333,-80.391333
34.453392,-78.296902
34.499251,-78.954188
35.744245,-80.675944
34.946747,-80.063904
35.369367,-80.124
35.769357,-81.819947
35.296997,-81.374599
35.039863,-79.768972
35.869111,-81.647035
35.041884,-78.040731
36.409763,-80.096164
34.760308,-77.101906
36.021466,-77.858527
36.091139,-77.929224
36.280603,-76.299319
35.460595,-81.979007
35.108921,-76.892451
34.101931,-78.554396
35.884441,-77.151997
36.32226,-80.419218
35.71595,-79.9717
36.13885,-79.562217
36.418759,-79.733936
35.894971,-82.31631
35.059884,-80.666062
35.076617,-83.88195
33.930959,-78.191291
35.863842,-78.12853
36.068584,-77.6211
36.133179,-77.7047
34.998415,-79.273723
34.856765,-80.012542
34.625301,-78.708965
35.582004,-76.484834
34.835859,-79.703485
36.082343,-78.09972
34.421779,-77.68201
35.315829,-80.255532
34.832597,-77.580546
34.516383,-77.5111
36.236507,-76.248577
35.073133,-83.817583
35.249331,-79.153931
34.540082,-79.250709
35.546043,-80.209315
36.194722,-75.8635
35.5639,-77.01735
34.780175,-78.478429
35.39173,-78.916127
35.25464,-81.024384
35.876383,-81.423709
35.321939,-81.931693
35.521301,-79.186522
35.617117,-82.252867
36.032167,-80.416833
36.209418,-77.855184
34.944356,-78.993678
36.053037,-78.656771
35.572678,-77.300563
35.826979,-81.557257
35.375921,-79.231526
34.906083,-80.082192
36.506837,-81.112091
34.099031,-78.551762
36.336,-80.079339
34.6948,-77.646117
35.685117,-75.875619
35.541076,-82.847812
36.325917,-77.0897
34.900704,-79.502732
36.429045,-77.3932
36.413646,-77.434543
34.200925,-78.727286
35.001901,-77.929889
35.496939,-80.726314
35.435577,-81.06947
34.599957,-79.005784
35.198078,-83.175239
36.37665,-79.854964
35.233828,-80.099543
35.84916,-78.097552
35.315648,-80.407059
35.898223,-79.152627
