41.3869,-71.8215
41.9812,-71.6072
41.9191,-71.7742
41.7781,-71.3315
41.4007,-71.5761
41.6243,-71.1498
41.6242,-71.1482
41.8913,-71.5022
41.7861,-71.7632
41.9269,-71.4266
41.6303,-71.4146
41.7611,-71.7087
41.7207,-71.6875
41.8564,-71.6142
41.6748,-71.5992
41.3743,-71.498
41.5939,-71.4048
42.0052,-71.5699
41.6198,-71.7598
41.577,-71.603
41.9994,-71.5222
41.4783,-71.3669
41.7636,-71.7342
41.5275,-71.5366
41.669074,-71.657098
42.0125,-71.4741
41.7142,-71.5533
41.6072,-71.5668
41.6719,-71.30566
41.8561,-71.5122
41.8638,-71.3986
41.5418,-71.5588
41.6365,-71.7016
41.5433,-71.6333
41.3911,-71.6388
41.6211,-71.1474
41.7826,-71.7581
41.5455,-71.6595
41.4566,-71.6633
41.3986,-71.5445
41.9043,-71.6911
41.6443,-71.4578
41.633247,-71.69837
41.7064,-71.6132
41.5753,-71.6872
41.4271,-71.7881
41.8822,-71.5279
41.9413,-71.5578
41.7471,-71.6022
41.6568,-71.5519
41.8341,-71.4168
41.7873,-71.3555
41.9993,-71.4994
41.9579,-71.6661
41.5854,-71.5964
41.7585,-71.5001
41.6973,-71.7104
41.8802,-71.5998
41.5495,-71.6139
41.8465,-71.7331
41.7461,-71.5869
41.4212,-71.6305
41.8759,-71.4733
41.7578,-71.4321
41.5869,-71.6737
41.6551,-71.5992
41.4997,-71.7837
41.9254,-71.5317
41.9259,-71.5201
41.65252,-71.57485
41.9388,-71.6325
41.6562,-71.4964
41.4243,-71.7361
41.9012,-71.4085
41.8056,-71.5429
41.8911,-71.5351
41.3912,-71.7468
41.5973,-71.6599
41.7967,-71.7254
41.5441,-71.7683
41.7316,-71.5876
41.6485,-71.6877
41.6511,-71.5874
41.9081,-71.4857
41.5786,-71.6121
41.6907,-71.739
42.0077,-71.5298
41.93,-71.77
41.4556,-71.7778
41.4616,-71.6971
41.6064,-71.5971
41.9432,-71.6374
41.3889,-71.6242
41.9351,-71.4286
41.5571,-71.6631
41.9037,-71.6488
41.7898,-71.3321
41.7153,-71.7478
41.7796,-71.5442
41.7241,-71.6786
41.7648,-71.4296
41.8951,-71.52074
41.4931,-71.6671
41.4814,-71.6502
41.9685,-71.7927
41.6998,-71.7764
41.5677,-71.5793
41.6211,-71.6432
41.9542,-71.6695
41.5336,-71.6864
41.8699,-71.5901
41.5979,-71.6597
41.8968,-71.4251
41.4944,-71.6322
41.71956,-71.49592
41.7091,-71.7493
41.5718,-71.78
41.5561,-71.7481
41.7977,-71.7643
41.536,-71.6964
41.7211,-71.5357
41.5708,-71.7779
41.4851,-71.5503
41.3856,-71.6551
41.7206,-71.2994
41.8366,-71.7496
41.9609,-71.6811
41.6977,-71.5514
41.7041,-71.4892
41.6797,-71.2651
41.7771,-71.7422
41.7898,-71.5821
41.4221,-71.7076
41.6991,-71.7331
41.5356,-71.7231
41.4771,-71.1721
41.7658,-71.5621
41.5431,-71.6371
41.6408,-71.4864
41.7564,-71.6859
41.5862,-71.5324
41.9589,-71.6679
41.9508,-71.6413
41.8831,-71.3775
41.6808,-71.7094
41.7384,-71.6128
41.5517,-71.7759
41.7171,-71.4676
41.8915,-71.5437
41.4998,-71.5888
41.53082,-71.15365
41.6973,-71.7104
41.89576,-71.36033
41.8045,-71.4428
41.6614,-71.7813
41.4628,-71.6581
