46.58777778,-91.08027778
45.29777778,-88.52888889
45.22611111,-88.60888889
45.85138889,-88.665
45.43416667,-88.52361111
46.02444444,-88.83694444
45.245,-88.34111111
45.17166667,-88.46361111
46.16111111,-90.91916667
46.02333333,-88.83666667
45.54527778,-88.71666667
45.97416667,-90.05138889
45.24611111,-88.75027778
45.91055556,-91.02555556
45.24583333,-88.46111111
45.30972222,-88.48555556
46.33916667,-90.92972222
45.41694444,-88.76638889
45.32194444,-88.59305556
45.1325,-88.67138889
45.26138889,-88.63694444
46.07722222,-89.01833333
45.29944444,-88.53694444
46.31583333,-91.29527778
45.92611111,-90.08222222
46.11666667,-89.15111111
46.20333333,-91.08611111
45.93277778,-89.01444444
46.14055556,-90.95972222
45.29888889,-88.53638889
45.29888889,-88.53638889
45.27527778,-88.50916667
45.92805556,-88.68888889
45.92111111,-88.5925
46.66083333,-91.04555556
45.95555556,-90.07166667
46.19833333,-91.13472222
45.91027778,-89.00527778
45.89527778,-89.03527778
46.13305556,-89.15111111
45.51083333,-88.53055556
46.04722222,-90.66722222
45.76805556,-88.54611111
45.93083333,-89.13083333
45.17722222,-88.68444444
45.16416667,-88.50361111
46.00777778,-91.02888889
46.05638889,-90.69638889
46.20333333,-91.08611111
45.52166667,-88.61333333
45.22444444,-88.35388889
45.25583333,-88.74333333
45.21666667,-88.64472222
45.59555556,-88.42916667
45.685,-88.96111111
45.20222222,-88.38777778
45.24083333,-90.72138889
45.26944444,-88.62444444
45.70472222,-88.50972222
46.30777778,-90.85277778
45.34888889,-90.53083333
45.93305556,-90.1525
45.25194444,-90.72944444
45.33388889,-90.4475
46.20055556,-91.09638889
45.22527778,-88.57888889
45.19638889,-88.55666667
45.33,-88.59888889
46.11861111,-89.165
46.03666667,-89.02388889
45.47944444,-88.63277778
46.25666667,-91.11916667
45.24638889,-88.44083333
46.24972222,-91.26222222
45.89166667,-90.05361111
45.965,-90.01
46.09222222,-91.15666667
46.04,-91.03388889
46.27638889,-91.23583333
46.3175,-91.15472222
45.88277778,-90.07694444
46.02222222,-89.11611111
45.59583333,-88.44222222
45.91583333,-91.04416667
46.25388889,-91.17777778
45.93722222,-90.3075
46.06888889,-89.05694444
45.96916667,-88.88888889
45.70416667,-88.51
46.01111111,-89.08416667
46.01083333,-89.08638889
46.01138889,-89.08527778
46.5025,-91.35138889
45.85027778,-88.67333333
46.09416667,-91.1275
46.54527778,-91.27027778
46.34027778,-91.36527778
46.07777778,-91.04888889
46.10666667,-91.1275
45.31083333,-88.46138889
45.16694444,-88.37166667
45.88472222,-90.77833333
46.00527778,-91.03333333
46.29194444,-91.19305556
45.96,-90.01111111
45.96,-90.00388889
45.6425,-88.63527778
46.2575,-91.27611111
46.55444444,-91.29138889
45.95944444,-89.00944444
46.06777778,-89.11333333
46.675,-91.06972222
46.40222222,-91.32
46.38611111,-91.30972222
45.55972222,-88.71694444
45.45611111,-88.67611111
45.65861111,-88.60444444
45.96111111,-90.01
45.97277778,-90.00277778
46.10722222,-91.13333333
45.65166667,-88.65055556
45.37222222,-88.43888889
45.37527778,-88.4375
45.13027778,-88.45166667
46.35277778,-91.28722222
46.05444444,-89.19083333
45.16833333,-88.39555556
46.21916667,-91.03861111
45.86138889,-88.68472222
46.22444444,-91.115
45.19361111,-88.4775
45.94611111,-88.68611111
46.21083333,-90.6025
46.07305556,-88.97833333
45.41416667,-88.77888889
45.45194444,-88.675
46.23194444,-91.11777778
46.02777778,-88.79722222
46.11305556,-89.07583333
45.5425,-88.63361111
45.90361111,-90.28972222
45.22194444,-88.52166667
45.96638889,-88.64388889
45.31638889,-88.46666667
46.06361111,-89.07666667
45.91027778,-90.33666667
46.27083333,-90.715
45.98722222,-88.82944444
45.85472222,-88.68611111
45.33527778,-90.44944444
45.33027778,-88.64194444
46.07527778,-91.14388889
45.33444444,-88.61611111
45.94888889,-90.33472222
46.0225,-91.0575
46.50305556,-91.3525
46.36027778,-91.42722222
46.49555556,-91.34944444
46.21111111,-91.04527778
46.37527778,-91.23083333
45.28166667,-88.60111111
